Image_URL,Annotations,Saved_Filename
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f603/319,962,649,672/pct:25/0/default.jpg","malachie, prophète",btv1b8470209d_f603_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f603/41,70,2838,3968/pct:25/0/default.jpg","blé, gland",btv1b8470209d_f603_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f608/656,848,2021,2735/pct:25/0/default.jpg","annonciation, archange, banc, bois, chérubin, codex, colombe, dieu, emblème, enfance.du.christ, estrade, étoffe, gabriel, lis, orbe, roue.à.livres, s.esprit, s.marie, tenture",btv1b8470209d_f608_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f609/373,900,556,663/pct:25/0/default.jpg","isaïe, prophète",btv1b8470209d_f609_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f614/631,777,1981,2729/pct:25/0/default.jpg","arbre, christ, rocher, satan, tentation.du.christ, végétation, vie.publique",btv1b8470209d_f614_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f621/306,542,2272,3061/pct:25/0/default.jpg","christ, élie, moïse, phylactère, rocher, s.jacques.le.majeur, s.jean, s.pierre, transfiguration, vie.publique",btv1b8470209d_f621_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f627/358,810,2167,2813/pct:25/0/default.jpg","apôtres, christ, codex, démon, exorcisme, fuite, guérison, miracle, vie.publique",btv1b8470209d_f627_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f628/725,834,581,644/pct:25/0/default.jpg","codex, nimbe, prophète",btv1b8470209d_f628_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f634/405,747,2225,2755/pct:25/0/default.jpg","apôtres, christ, enfant, étoffe, miracle, multiplication.des.pains, vie.publique",btv1b8470209d_f634_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f635/404,832,638,679/pct:25/0/default.jpg",prophète,btv1b8470209d_f635_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f640/638,775,1984,2907/pct:25/0/default.jpg","apôtres, christ, linceul, miracle, odorat, résurrection.de.lazare, s.lazare, s.marie.de.béthanie, s.marthe, supplication, tombe, vie.publique",btv1b8470209d_f640_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f641/105,661,941,1029/pct:25/0/default.jpg",dragon,btv1b8470209d_f641_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f647/325,749,2341,2707/pct:25/0/default.jpg","âne, apôtres, cavalier, christ, corde, entrée.à.jérusalem, hommage, rameau, sandale, vêtement, vie.publique",btv1b8470209d_f647_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f648/727,790,549,710/pct:25/0/default.jpg","nimbe, prophète, rotulus",btv1b8470209d_f648_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f653/376,828,2086,2885/pct:25/0/default.jpg","armure, christ, croix, gardien, linceul, pennon, poignard, résurrection.du.christ, soldat, sommeil, tombe",btv1b8470209d_f653_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f654/615,840,569,834/pct:25/0/default.jpg","lecture, prophète",btv1b8470209d_f654_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f658/547,764,2030,2554/pct:25/0/default.jpg","armure, blessure, cavalier, cheval, combat, dragon, épée, harnais, lance, morsure, princesse, s.georges",btv1b8470209d_f658_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f659/374,847,549,718/pct:25/0/default.jpg",prophète,btv1b8470209d_f659_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f661/264,721,2234,2691/pct:25/0/default.jpg","armoiries, autel, bois, bougeoir, calice, codex, croix.d'autel, estrade, étoffe, hostie, liturgie, messe, nappe, pavement, prêtre, s.jacques.le.mineur, saint",btv1b8470209d_f661_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f662/654,763,619,683/pct:25/0/default.jpg",prophète,btv1b8470209d_f662_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f666/556,631,2028,2781/pct:25/0/default.jpg","ange, apôtres, ascension, chapel, christ, encensoir, palme, prière, rocher",btv1b8470209d_f666_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f667/466,838,561,732/pct:25/0/default.jpg","nimbe, prophète",btv1b8470209d_f667_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f672/532,630,2048,2921/pct:25/0/default.jpg","apôtres, banc, dieu, feu, pentecôte, prière, s.marie, voûte",btv1b8470209d_f672_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f673/2236,3404,519,555/pct:25/0/default.jpg",emblème,btv1b8470209d_f673_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f678/489,632,2104,2743/pct:25/0/default.jpg","bois, broc, cuvette, enfant, étoffe, lit, naissance, peau.de.bête, plat, rideau, s.élisabeth, s.jean.baptiste, s.marie, servante",btv1b8470209d_f678_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f679/395,861,637,708/pct:25/0/default.jpg","codex, prophète",btv1b8470209d_f679_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f679/2407,3127,407,419/pct:25/0/default.jpg",emblème,btv1b8470209d_f679_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f684/582,564,2010,2960/pct:25/0/default.jpg","châtiment, démon, emblème, empereur, escalier, fuite, gant, magicien, miracle, néron, prière, s.paul, s.pierre, simon.le.magicien, tour",btv1b8470209d_f684_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f685/614,3405,443,460/pct:25/0/default.jpg",emblème,btv1b8470209d_f685_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f690/587,750,2028,2656/pct:25/0/default.jpg","ange, arbre, grotte, hostie, prière, s.marie.madeleine, vision",btv1b8470209d_f690_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f691/2356,3289,402,396/pct:25/0/default.jpg",emblème,btv1b8470209d_f691_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f697/360,685,2189,2756/pct:25/0/default.jpg","brûlure, christ, crochet, emblème, feu, gril, martyre, nudité, prière, s.laurent, vision",btv1b8470209d_f697_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f698/661,788,551,696/pct:25/0/default.jpg","diacre, emblème, martyr, palme, s.laurent",btv1b8470209d_f698_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f698/684,3315,371,516/pct:25/0/default.jpg",emblème,btv1b8470209d_f698_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f698/2301,3391,359,487/pct:25/0/default.jpg",emblème,btv1b8470209d_f698_3.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f701/387,627,2076,2832/pct:25/0/default.jpg","ange, assomption, christ, s.marie, séraphin, tombe",btv1b8470209d_f701_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f702/729,811,570,729/pct:25/0/default.jpg","lecture, nimbe, prophète",btv1b8470209d_f702_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f702/552,3368,264,323/pct:25/0/default.jpg",emblème,btv1b8470209d_f702_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f706/533,661,2060,2851/pct:25/0/default.jpg","baignoire, cheminée, cuve, feu, galerie, lit, naissance.de.la.vierge, nourrisson, nudité, rideau, s.anne, s.marie",btv1b8470209d_f706_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f707/441,811,593,717/pct:25/0/default.jpg","nimbe, prophète, rotulus",btv1b8470209d_f707_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f707/1457,3489,376,399/pct:25/0/default.jpg",emblème,btv1b8470209d_f707_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f713/358,623,2109,2960/pct:25/0/default.jpg","bois, croix, fosse, houe, instruments.de.la.passion, invention, orfèvrerie, pelle, reine, s.hélène, transparence",btv1b8470209d_f713_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f714/685,811,560,645/pct:25/0/default.jpg","croix, orfèvrerie",btv1b8470209d_f714_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f714/2468,3233,257,326/pct:25/0/default.jpg",emblème,btv1b8470209d_f714_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f718/586,763,1980,2920/pct:25/0/default.jpg","archange, armure, bouclier, ceinture, châtiment, combat, emblème, enfers, épée, feu, fourreau, s.michel, satan",btv1b8470209d_f718_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f719/408,804,626,709/pct:25/0/default.jpg","archange, armure, s.michel",btv1b8470209d_f719_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f719/1294,3428,390,414/pct:25/0/default.jpg",emblème,btv1b8470209d_f719_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f724/611,634,2042,2647/pct:25/0/default.jpg","bénitier, christ, christ.en.croix, croix, décor, église, franciscain, nourrisson, s.françois, s.marie, séraphin, stigmates, tympan, vierge.à.l'enfant, vision",btv1b8470209d_f724_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f725/327,3429,262,262/pct:25/0/default.jpg",emblème,btv1b8470209d_f725_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f725/1236,3423,345,452/pct:25/0/default.jpg",armoiries,btv1b8470209d_f725_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f728/632,638,1990,2774/pct:25/0/default.jpg","ange, bois, châtiment, destruction, épée, martyre, miracle, nudité, prière, princesse, roue, s.catherine, vision",btv1b8470209d_f728_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f729/470,880,452,678/pct:25/0/default.jpg","emblème, palme, princesse, roue, s.catherine",btv1b8470209d_f729_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f729/1403,3602,416,404/pct:25/0/default.jpg",emblème,btv1b8470209d_f729_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f730/653,739,1960,2774/pct:25/0/default.jpg","aumône, balcon, emblème, évêque, gant, maison, oriel, s.nicolas, toit",btv1b8470209d_f730_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f731/467,922,544,656/pct:25/0/default.jpg","crosse, évêque, gant, s.nicolas",btv1b8470209d_f731_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f731/2364,3439,331,331/pct:25/0/default.jpg",emblème,btv1b8470209d_f731_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f731/2139,2370,366,414/pct:25/0/default.jpg",emblème,btv1b8470209d_f731_3.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f732/625,757,1956,2570/pct:25/0/default.jpg","apôtres, blessure, christ, incrédulité.de.s.thomas, s.thomas",btv1b8470209d_f732_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f733/1230,3471,351,452/pct:25/0/default.jpg",emblème,btv1b8470209d_f733_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f737/375,732,2185,2834/pct:25/0/default.jpg","barque, christ, filet, lac.de.tibériade, miracle, pêche, pêche.miraculeuse, poisson, s.andré, s.pierre, sandale, vie.publique",btv1b8470209d_f737_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f738/1549,3288,341,347/pct:25/0/default.jpg",emblème,btv1b8470209d_f738_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f742/674,709,1907,2605/pct:25/0/default.jpg","blessure, chaîne, crochet, martyre, meule, nudité, prière, s.vincent",btv1b8470209d_f742_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f743/524,869,452,690/pct:25/0/default.jpg","emblème, martyr, palme",btv1b8470209d_f743_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f743/1297,3439,381,405/pct:25/0/default.jpg",emblème,btv1b8470209d_f743_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f747/367,823,2090,2534/pct:25/0/default.jpg","âme, ange, balcon, bois, décapitation, martyre, nudité, prière",btv1b8470209d_f747_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f748/705,838,623,670/pct:25/0/default.jpg","armure, emblème, martyr, palme, pennon",btv1b8470209d_f748_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f748/338,1351,268,309/pct:25/0/default.jpg","blessure, diacre, emblème, palme, s.étienne",btv1b8470209d_f748_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f748/565,3296,256,373/pct:25/0/default.jpg",emblème,btv1b8470209d_f748_3.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f748/2533,3278,192,349/pct:25/0/default.jpg",emblème,btv1b8470209d_f748_4.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f752/681,646,1887,2654/pct:25/0/default.jpg","bijou, confesseur, crosse, étoffe, évêque, gant",btv1b8470209d_f752_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f753/541,856,404,719/pct:25/0/default.jpg","confesseur, crosse, évêque, fermail, gant",btv1b8470209d_f753_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f753/1503,3494,374,487/pct:25/0/default.jpg",armoiries,btv1b8470209d_f753_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f757/385,710,2078,2647/pct:25/0/default.jpg","banc, bois, cardinal, codex, lion, roue.à.livres, s.jérôme",btv1b8470209d_f757_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f758/767,773,542,681/pct:25/0/default.jpg","abbé, confesseur",btv1b8470209d_f758_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f758/514,3191,323,450/pct:25/0/default.jpg",emblème,btv1b8470209d_f758_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f763/343,762,2216,2630/pct:25/0/default.jpg","couronne, emblème, étoffe, feu, pennon, phénix, s.ursule, vierges",btv1b8470209d_f763_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f764/730,771,539,718/pct:25/0/default.jpg","codex, vierges",btv1b8470209d_f764_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f764/539,3372,2057,417/pct:25/0/default.jpg",emblème,btv1b8470209d_f764_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f770/1428,3119,514,668/pct:25/0/default.jpg","peau.de.bête, s.jean.baptiste, sauterelle",btv1b8470209d_f770_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f770/742,1091,480,623/pct:25/0/default.jpg","malachie, prophète",btv1b8470209d_f770_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f770/560,3250,326,337/pct:25/0/default.jpg",emblème,btv1b8470209d_f770_3.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f770/2507,3250,194,348/pct:25/0/default.jpg",armoiries,btv1b8470209d_f770_4.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f776/1839,2542,536,761/pct:25/0/default.jpg","nimbe, prophète",btv1b8470209d_f776_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f781/499,2650,523,729/pct:25/0/default.jpg",prophète,btv1b8470209d_f781_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f783/1590,520,479,745/pct:25/0/default.jpg",prophète,btv1b8470209d_f783_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f783/508,3406,337,337/pct:25/0/default.jpg",emblème,btv1b8470209d_f783_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f785/1569,2110,559,767/pct:25/0/default.jpg",prophète,btv1b8470209d_f785_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f785/315,3346,2395,357/pct:25/0/default.jpg",emblème,btv1b8470209d_f785_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f787/1527,1718,582,636/pct:25/0/default.jpg","nimbe, prophète",btv1b8470209d_f787_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f787/1343,3405,1212,404/pct:25/0/default.jpg",emblème,btv1b8470209d_f787_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f789/1647,1400,453,647/pct:25/0/default.jpg",prophète,btv1b8470209d_f789_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f789/200,3347,2518,294/pct:25/0/default.jpg",emblème,btv1b8470209d_f789_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f793/1591,2395,485,621/pct:25/0/default.jpg","peau.de.bête, prophète, s.jean.baptiste",btv1b8470209d_f793_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f793/1171,3483,242,302/pct:25/0/default.jpg",emblème,btv1b8470209d_f793_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f796/1742,839,485,657/pct:25/0/default.jpg","crosse, emblème, évêque, numéraire, s.nicolas",btv1b8470209d_f796_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f796/2416,3323,228,394/pct:25/0/default.jpg",emblème,btv1b8470209d_f796_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f796/503,3369,365,377/pct:25/0/default.jpg",armoiries,btv1b8470209d_f796_3.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f806/2215,3365,286,418/pct:25/0/default.jpg",emblème,btv1b8470209d_f806_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f806/1620,1019,824,761/pct:25/0/default.jpg",,btv1b8470209d_f806_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f809/1734,975,367,439/pct:25/0/default.jpg","évêque, s.nicolas",btv1b8470209d_f809_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f809/1282,3455,373,409/pct:25/0/default.jpg",emblème,btv1b8470209d_f809_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f811/1303,1338,964,1094/pct:25/0/default.jpg","balle, coiffe",btv1b8470209d_f811_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f811/470,3462,2135,363/pct:25/0/default.jpg",emblème,btv1b8470209d_f811_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f811/143,113,2897,4182/pct:25/0/default.jpg","captivité, chaîne, singe",btv1b8470209d_f811_3.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f814/1929,647,424,681/pct:25/0/default.jpg","bénédiction, crosse, évêque, gant, s.nicolas",btv1b8470209d_f814_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f816/1545,549,893,818/pct:25/0/default.jpg",coiffe,btv1b8470209d_f816_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f816/126,69,2610,4046/pct:25/0/default.jpg",chien,btv1b8470209d_f816_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f818/578,3125,378,406/pct:25/0/default.jpg",emblème,btv1b8470209d_f818_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f821/1503,2631,823,746/pct:25/0/default.jpg",balle,btv1b8470209d_f821_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f821/770,3508,1098,465/pct:25/0/default.jpg",emblème,btv1b8470209d_f821_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f824/755,1305,475,652/pct:25/0/default.jpg","codex, crosse, ermite, s.antoine",btv1b8470209d_f824_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f824/378,3188,435,401/pct:25/0/default.jpg",emblème,btv1b8470209d_f824_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f824/1499,3228,309,429/pct:25/0/default.jpg",armoiries,btv1b8470209d_f824_3.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f833/1612,659,441,547/pct:25/0/default.jpg",emblème,btv1b8470209d_f833_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f837/265,3401,2418,259/pct:25/0/default.jpg",emblème,btv1b8470209d_f837_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f839/1657,2684,273,338/pct:25/0/default.jpg",emblème,btv1b8470209d_f839_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f842/544,429,830,767/pct:25/0/default.jpg",lion,btv1b8470209d_f842_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f844/2381,3268,326,320/pct:25/0/default.jpg",emblème,btv1b8470209d_f844_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f846/813,2758,246,338/pct:25/0/default.jpg",emblème,btv1b8470209d_f846_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f849/1372,3588,335,300/pct:25/0/default.jpg",emblème,btv1b8470209d_f849_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f852/727,1019,521,670/pct:25/0/default.jpg","couronne, emblème, palme, s.catherine",btv1b8470209d_f852_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f852/515,3256,217,246/pct:25/0/default.jpg",emblème,btv1b8470209d_f852_2.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f852/1539,3308,229,275/pct:25/0/default.jpg",armoiries,btv1b8470209d_f852_3.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f857/1635,2822,395,479/pct:25/0/default.jpg",emblème,btv1b8470209d_f857_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f860/555,3256,2123,343/pct:25/0/default.jpg",emblème,btv1b8470209d_f860_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f861/1845,3576,270,228/pct:25/0/default.jpg",emblème,btv1b8470209d_f861_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f863/617,3427,1054,318/pct:25/0/default.jpg",emblème,btv1b8470209d_f863_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f865/455,2935,389,461/pct:25/0/default.jpg",emblème,btv1b8470209d_f865_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f867/539,2079,443,497/pct:25/0/default.jpg",emblème,btv1b8470209d_f867_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f870/755,2678,269,303/pct:25/0/default.jpg",emblème,btv1b8470209d_f870_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f882/655,644,2042,2627/pct:25/0/default.jpg","ange, baptême.du.christ, christ, colombe, cours.d'eau, jourdain, nudité, peau.de.bête, s.esprit, s.jean.baptiste, transparence, vie.publique",btv1b8470209d_f882_1.jpg
Image_URL,Annotations,Saved_Filename
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f15/466,432,1103,981/pct:25/0/default.jpg","bossu, coiffe, esclave, ésope, jardinier, philosophe, vêtement, xanthos.de.samos",btv1b10523282n_f15_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f18/787,427,1118,1000/pct:25/0/default.jpg","amputation, bossu, cochon, esclave, ésope, gobelet, nappe, philosophe, plat, repas, ruse, tenture, xanthos.de.samos",btv1b10523282n_f18_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f19/462,553,1106,998/pct:25/0/default.jpg","bossu, chien, esclave, ésope, lamentation, mouchoir, plat",btv1b10523282n_f19_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f22/753,1229,1144,986/pct:25/0/default.jpg","bossu, esclave, ésope, gobelet, nappe, ombre, philosophe, plat, repas, table, xanthos.de.samos",btv1b10523282n_f22_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f27/429,2287,1090,1067/pct:25/0/default.jpg","bossu, défécation, esclave, ésope, philosophe, seau, tour, xanthos.de.samos",btv1b10523282n_f27_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f30/783,1515,1126,980/pct:25/0/default.jpg","arbre, enus, rocher, suicide",btv1b10523282n_f30_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f31/412,1996,1094,1004/pct:25/0/default.jpg","aigle, appât, enfant, ésope, nectanébo, roi, ruse",btv1b10523282n_f31_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f35/450,1058,1098,968/pct:25/0/default.jpg","colonne, ésope, licure, roi, statue",btv1b10523282n_f35_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f37/440,2295,1139,998/pct:25/0/default.jpg","bouteille, ésope, fourreau, prisonnier, ruse",btv1b10523282n_f37_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f39/384,1157,1129,993/pct:25/0/default.jpg","arbre, assassinat, ésope, rocher",btv1b10523282n_f39_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f41/378,1343,1106,993/pct:25/0/default.jpg","apollon, autel, bouclier, mouton, nappe, nudité, pennon, sacrifice, statue, supplication, temple",btv1b10523282n_f41_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f43/399,1888,1101,995/pct:25/0/default.jpg","auteur, codex, ésope, étagère, pupitre, scribe",btv1b10523282n_f43_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f44/791,1232,1136,983/pct:25/0/default.jpg","coq, fable, gemme, palissade",btv1b10523282n_f44_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f45/432,438,1112,1089/pct:25/0/default.jpg","cours.d'eau, fable, loup, mouton",btv1b10523282n_f45_1.jpg
"https://gallica.bnf.fr/iiif/ark:/12148/btv1b10523282n/f45/438,2150,1095,988/pct:25/0/default.jpg","cours.d'eau, écoufle, fable, grenouille, rat",btv1b10523282n_f45_2.jpg
